AttractionId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,CityId,CityName,CountryId,ContinentId,Continent,Country,RegionId,Region,VisitModeId,VisitMode,TransactionId,UserId,VisitYear,VisitMonth,Rating,AttractionType,UserId.1,ContinentId.2,RegionId.2,CountryId.2,CityId.1
,,,,,,,,,,,,,,,147386,31204,2015,10,3,,,,,,
,,,,,,,,,,,,,,,147387,24978,2016,5,3,,,,,,
,,,,,,,,,,,,,,,147388,25204,2016,6,3,,,,,,
,,,,,,,,,,,,,,,147390,83602,2016,6,4,,,,,,
,,,,,,,,,,,,,,,147391,75809,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147393,35883,2016,5,5,,,,,,
,,,,,,,,,,,,,,,147396,45644,2016,6,4,,,,,,
,,,,,,,,,,,,,,,147397,70600,2016,1,4,,,,,,
,,,,,,,,,,,,,,,147398,36404,2016,6,3,,,,,,
,,,,,,,,,,,,,,,147399,1221,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147401,46263,2016,4,3,,,,,,
,,,,,,,,,,,,,,,147408,76797,2016,6,4,,,,,,
,,,,,,,,,,,,,,,147409,58394,2016,5,1,,,,,,
,,,,,,,,,,,,,,,147412,63986,2016,5,2,,,,,,
,,,,,,,,,,,,,,,147413,50935,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147415,8501,2016,5,5,,,,,,
,,,,,,,,,,,,,,,147416,58350,2016,5,5,,,,,,
,,,,,,,,,,,,,,,147419,69366,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147420,25808,2016,5,5,,,,,,
,,,,,,,,,,,,,,,147422,40512,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147423,48798,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147426,5619,2016,5,3,,,,,,
,,,,,,,,,,,,,,,147427,76175,2016,5,5,,,,,,
,,,,,,,,,,,,,,,147428,30691,2016,5,5,,,,,,
,,,,,,,,,,,,,,,147429,10021,2016,5,5,,,,,,
,,,,,,,,,,,,,,,147430,24802,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147431,77389,2016,5,2,,,,,,
,,,,,,,,,,,,,,,147433,38327,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147434,26931,2016,5,5,,,,,,
,,,,,,,,,,,,,,,147436,40062,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147438,12086,2016,5,3,,,,,,
,,,,,,,,,,,,,,,147440,84391,2016,5,5,,,,,,
,,,,,,,,,,,,,,,147441,45149,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147443,82206,2016,5,5,,,,,,
,,,,,,,,,,,,,,,147444,34390,2016,3,3,,,,,,
,,,,,,,,,,,,,,,147445,51225,2015,12,4,,,,,,
,,,,,,,,,,,,,,,147446,56350,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147447,45564,2016,5,5,,,,,,
,,,,,,,,,,,,,,,147449,70509,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147450,69310,2016,5,3,,,,,,
,,,,,,,,,,,,,,,147451,60575,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147452,22697,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147454,65723,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147456,41318,2016,5,2,,,,,,
,,,,,,,,,,,,,,,147457,6527,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147458,69299,2016,5,3,,,,,,
,,,,,,,,,,,,,,,147459,69013,2015,6,4,,,,,,
,,,,,,,,,,,,,,,147460,1529,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147461,22475,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147462,66328,2015,10,5,,,,,,
,,,,,,,,,,,,,,,147463,26533,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147465,50491,2016,4,3,,,,,,
,,,,,,,,,,,,,,,147466,74551,2015,6,5,,,,,,
,,,,,,,,,,,,,,,147467,17952,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147468,74979,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147469,47067,2016,5,3,,,,,,
,,,,,,,,,,,,,,,147471,63702,2015,11,5,,,,,,
,,,,,,,,,,,,,,,147472,44978,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147474,32943,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147475,63373,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147477,76907,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147479,34916,2016,5,3,,,,,,
,,,,,,,,,,,,,,,147480,84110,2016,5,3,,,,,,
,,,,,,,,,,,,,,,147481,58395,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147482,19636,2016,4,3,,,,,,
,,,,,,,,,,,,,,,147484,51386,2016,5,3,,,,,,
,,,,,,,,,,,,,,,147485,72497,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147487,247,2016,5,3,,,,,,
,,,,,,,,,,,,,,,147488,6741,2016,5,5,,,,,,
,,,,,,,,,,,,,,,147490,66593,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147491,37488,2016,4,2,,,,,,
,,,,,,,,,,,,,,,147492,69512,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147493,77352,2016,5,3,,,,,,
,,,,,,,,,,,,,,,147494,70430,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147495,29784,2016,5,3,,,,,,
,,,,,,,,,,,,,,,147496,62674,2016,5,3,,,,,,
,,,,,,,,,,,,,,,147497,73837,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147498,78350,2016,5,3,,,,,,
,,,,,,,,,,,,,,,147499,3249,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147500,56781,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147501,85607,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147502,34734,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147503,12126,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147505,3712,2016,3,3,,,,,,
,,,,,,,,,,,,,,,147506,5605,2016,5,5,,,,,,
,,,,,,,,,,,,,,,147507,74064,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147508,5506,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147510,4642,2016,5,5,,,,,,
,,,,,,,,,,,,,,,147511,88185,2016,5,4,,,,,,
,,,,,,,,,,,,,,,147512,14020,2016,2,3,,,,,,
,,,,,,,,,,,,,,,147513,65196,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147515,7215,2016,3,2,,,,,,
,,,,,,,,,,,,,,,147517,61932,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147520,50151,2016,4,3,,,,,,
,,,,,,,,,,,,,,,147521,58277,2016,5,5,,,,,,
,,,,,,,,,,,,,,,147523,40305,2016,4,2,,,,,,
,,,,,,,,,,,,,,,147525,83480,2016,5,1,,,,,,
,,,,,,,,,,,,,,,147526,6871,2016,4,3,,,,,,
,,,,,,,,,,,,,,,147529,61010,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147530,79762,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147531,49821,2016,4,3,,,,,,
,,,,,,,,,,,,,,,147532,2580,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147533,68264,2015,12,5,,,,,,
,,,,,,,,,,,,,,,147534,41498,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147535,1117,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147536,50867,2015,7,4,,,,,,
,,,,,,,,,,,,,,,147537,49836,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147538,47420,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147541,51438,2016,4,2,,,,,,
,,,,,,,,,,,,,,,147542,76861,2016,4,2,,,,,,
,,,,,,,,,,,,,,,147543,15804,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147546,66094,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147549,42052,2016,4,2,,,,,,
,,,,,,,,,,,,,,,147550,81001,2016,1,4,,,,,,
,,,,,,,,,,,,,,,147551,5893,2016,4,3,,,,,,
,,,,,,,,,,,,,,,147552,55434,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147553,52789,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147555,30046,2016,4,3,,,,,,
,,,,,,,,,,,,,,,147556,9924,2016,4,2,,,,,,
,,,,,,,,,,,,,,,147557,79522,2015,8,4,,,,,,
,,,,,,,,,,,,,,,147558,61846,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147559,36378,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147561,28098,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147562,8686,2016,4,3,,,,,,
,,,,,,,,,,,,,,,147563,8646,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147565,65970,2015,9,4,,,,,,
,,,,,,,,,,,,,,,147566,69246,2016,4,3,,,,,,
,,,,,,,,,,,,,,,147569,21867,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147570,7341,2016,4,3,,,,,,
,,,,,,,,,,,,,,,147573,84428,2015,12,3,,,,,,
,,,,,,,,,,,,,,,147577,21943,2016,4,3,,,,,,
,,,,,,,,,,,,,,,147578,17438,2016,3,3,,,,,,
,,,,,,,,,,,,,,,147579,78729,2015,10,4,,,,,,
,,,,,,,,,,,,,,,147580,57303,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147583,75890,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147584,79643,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147585,60176,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147586,6881,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147587,44172,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147588,54609,2016,2,3,,,,,,
,,,,,,,,,,,,,,,147589,9822,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147592,42636,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147593,83574,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147594,2309,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147595,2707,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147596,49379,2015,8,5,,,,,,
,,,,,,,,,,,,,,,147597,12353,2015,12,4,,,,,,
,,,,,,,,,,,,,,,147598,54409,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147599,3616,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147600,48683,2016,4,3,,,,,,
,,,,,,,,,,,,,,,147601,59159,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147602,7781,2015,11,3,,,,,,
,,,,,,,,,,,,,,,147603,50107,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147604,52970,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147605,41183,2016,4,3,,,,,,
,,,,,,,,,,,,,,,147606,32331,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147607,28375,2016,4,2,,,,,,
,,,,,,,,,,,,,,,147609,13043,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147610,55353,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147611,69968,2015,5,5,,,,,,
,,,,,,,,,,,,,,,147612,31968,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147613,8560,2015,8,5,,,,,,
,,,,,,,,,,,,,,,147614,80555,2016,4,2,,,,,,
,,,,,,,,,,,,,,,147615,11307,2015,5,4,,,,,,
,,,,,,,,,,,,,,,147618,80287,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147619,18704,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147620,44747,2016,4,3,,,,,,
,,,,,,,,,,,,,,,147621,52796,2016,2,4,,,,,,
,,,,,,,,,,,,,,,147622,35806,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147623,13127,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147624,70787,2016,2,3,,,,,,
,,,,,,,,,,,,,,,147625,47234,2016,4,3,,,,,,
,,,,,,,,,,,,,,,147626,85878,2016,4,3,,,,,,
,,,,,,,,,,,,,,,147627,66172,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147628,50500,2016,3,2,,,,,,
,,,,,,,,,,,,,,,147629,2960,2016,4,2,,,,,,
,,,,,,,,,,,,,,,147633,22466,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147635,36463,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147636,79352,2016,2,3,,,,,,
,,,,,,,,,,,,,,,147637,79406,2016,3,3,,,,,,
,,,,,,,,,,,,,,,147638,47232,2016,2,4,,,,,,
,,,,,,,,,,,,,,,147639,77662,2016,4,4,,,,,,
,,,,,,,,,,,,,,,147642,10589,2016,4,2,,,,,,
,,,,,,,,,,,,,,,147643,65327,2016,4,3,,,,,,
,,,,,,,,,,,,,,,147644,13018,2016,3,2,,,,,,
,,,,,,,,,,,,,,,147646,39959,2016,4,3,,,,,,
,,,,,,,,,,,,,,,147647,58593,2016,4,3,,,,,,
,,,,,,,,,,,,,,,147648,84377,2015,11,3,,,,,,
,,,,,,,,,,,,,,,147650,46969,2016,4,5,,,,,,
,,,,,,,,,,,,,,,147651,30522,2016,2,2,,,,,,
,,,,,,,,,,,,,,,147653,36356,2016,3,2,,,,,,
,,,,,,,,,,,,,,,147654,23869,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147657,77606,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147659,79600,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147660,86276,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147661,65855,2016,3,2,,,,,,
,,,,,,,,,,,,,,,147662,58673,2016,3,3,,,,,,
,,,,,,,,,,,,,,,147664,82784,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147665,62498,2016,3,3,,,,,,
,,,,,,,,,,,,,,,147666,69229,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147667,54865,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147669,5960,2016,3,3,,,,,,
,,,,,,,,,,,,,,,147670,35480,2015,12,4,,,,,,
,,,,,,,,,,,,,,,147674,45229,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147675,28174,2015,4,5,,,,,,
,,,,,,,,,,,,,,,147677,10375,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147679,5504,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147680,1850,2016,3,3,,,,,,
,,,,,,,,,,,,,,,147681,61166,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147682,15509,2016,1,3,,,,,,
,,,,,,,,,,,,,,,147684,85907,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147687,80161,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147688,27237,2016,3,2,,,,,,
,,,,,,,,,,,,,,,147691,44063,2016,3,3,,,,,,
,,,,,,,,,,,,,,,147692,47067,2016,3,2,,,,,,
,,,,,,,,,,,,,,,147693,85135,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147697,40274,2016,3,3,,,,,,
,,,,,,,,,,,,,,,147699,36994,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147700,49530,2015,4,4,,,,,,
,,,,,,,,,,,,,,,147701,64462,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147702,266,2016,3,2,,,,,,
,,,,,,,,,,,,,,,147703,54994,2015,10,5,,,,,,
,,,,,,,,,,,,,,,147705,84446,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147706,37973,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147707,28861,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147709,15085,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147712,10519,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147713,72315,2015,6,5,,,,,,
,,,,,,,,,,,,,,,147715,35463,2015,9,4,,,,,,
,,,,,,,,,,,,,,,147717,55710,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147719,78481,2016,2,4,,,,,,
,,,,,,,,,,,,,,,147721,82987,2016,3,2,,,,,,
,,,,,,,,,,,,,,,147723,13725,2016,3,3,,,,,,
,,,,,,,,,,,,,,,147724,43223,2016,3,2,,,,,,
,,,,,,,,,,,,,,,147726,44324,2016,3,2,,,,,,
,,,,,,,,,,,,,,,147727,47053,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147728,82020,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147729,16346,2016,3,2,,,,,,
,,,,,,,,,,,,,,,147730,32328,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147731,1803,2015,11,3,,,,,,
,,,,,,,,,,,,,,,147732,62538,2016,3,3,,,,,,
,,,,,,,,,,,,,,,147733,155,2016,3,2,,,,,,
,,,,,,,,,,,,,,,147734,69590,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147735,59174,2015,8,5,,,,,,
,,,,,,,,,,,,,,,147736,50104,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147737,16698,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147738,56169,2015,7,4,,,,,,
,,,,,,,,,,,,,,,147739,57105,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147740,32970,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147741,52603,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147743,62011,2016,3,2,,,,,,
,,,,,,,,,,,,,,,147744,22032,2016,2,3,,,,,,
,,,,,,,,,,,,,,,147745,26060,2016,3,3,,,,,,
,,,,,,,,,,,,,,,147747,50755,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147748,149,2016,3,3,,,,,,
,,,,,,,,,,,,,,,147754,27219,2015,12,5,,,,,,
,,,,,,,,,,,,,,,147756,57002,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147757,83445,2016,3,2,,,,,,
,,,,,,,,,,,,,,,147758,37938,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147760,19030,2016,1,3,,,,,,
,,,,,,,,,,,,,,,147762,66299,2016,2,4,,,,,,
,,,,,,,,,,,,,,,147763,55098,2016,2,3,,,,,,
,,,,,,,,,,,,,,,147764,75686,2016,3,5,,,,,,
,,,,,,,,,,,,,,,147765,52856,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147766,53315,2016,2,5,,,,,,
,,,,,,,,,,,,,,,147767,36729,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147768,27277,2016,3,4,,,,,,
,,,,,,,,,,,,,,,147769,3853,2016,2,2,,,,,,
,,,,,,,,,,,,,,,147770,79648,2016,3,3,,,,,,
,,,,,,,,,,,,,,,147771,52972,2016,2,4,,,,,,
,,,,,,,,,,,,,,,147772,60265,2016,2,3,,,,,,
,,,,,,,,,,,,,,,147775,84056,2016,2,3,,,,,,
,,,,,,,,,,,,,,,147776,688,2016,3,2,,,,,,
,,,,,,,,,,,,,,,147777,58919,2016,2,3,,,,,,
,,,,,,,,,,,,,,,147778,56603,2015,11,3,,,,,,
,,,,,,,,,,,,,,,147780,6851,2016,2,4,,,,,,
,,,,,,,,,,,,,,,147781,60333,2016,2,3,,,,,,
,,,,,,,,,,,,,,,147782,28192,2016,2,4,,,,,,
,,,,,,,,,,,,,,,147783,80175,2016,2,1,,,,,,
,,,,,,,,,,,,,,,147784,49390,2016,2,4,,,,,,
,,,,,,,,,,,,,,,147786,36740,2016,2,3,,,,,,
,,,,,,,,,,,,,,,147787,15036,2016,2,4,,,,,,
,,,,,,,,,,,,,,,147788,64950,2016,2,4,,,,,,
,,,,,,,,,,,,,,,147789,11248,2016,2,2,,,,,,
,,,,,,,,,,,,,,,147790,31939,2016,2,3,,,,,,
,,,,,,,,,,,,,,,147791,38880,2016,2,3,,,,,,
,,,,,,,,,,,,,,,147792,78280,2016,2,2,,,,,,
,,,,,,,,,,,,,,,147793,76994,2015,8,5,,,,,,
,,,,,,,,,,,,,,,147794,10983,2016,2,3,,,,,,
,,,,,,,,,,,,,,,147795,82294,2016,2,3,,,,,,
,,,,,,,,,,,,,,,147796,85465,2016,2,3,,,,,,
,,,,,,,,,,,,,,,147797,76114,2016,2,1,,,,,,
,,,,,,,,,,,,,,,147798,56854,2016,2,5,,,,,,
,,,,,,,,,,,,,,,147800,84595,2016,2,3,,,,,,
,,,,,,,,,,,,,,,147802,39814,2016,2,2,,,,,,
,,,,,,,,,,,,,,,147803,18948,2015,10,3,,,,,,
,,,,,,,,,,,,,,,147804,78777,2016,2,3,,,,,,
,,,,,,,,,,,,,,,194869,47607,2022,7,5,,,,,,
,,,,,,,,,,,,,,,194870,67074,2022,7,5,,,,,,
,,,,,,,,,,,,,,,194873,58777,2021,5,5,,,,,,
,,,,,,,,,,,,,,,194875,28412,2020,12,5,,,,,,
,,,,,,,,,,,,,,,194876,25,2020,3,5,,,,,,
,,,,,,,,,,,,,,,194877,47398,2020,1,5,,,,,,
,,,,,,,,,,,,,,,194878,84659,2019,12,4,,,,,,
,,,,,,,,,,,,,,,194879,33606,2019,8,5,,,,,,
,,,,,,,,,,,,,,,194880,27996,2019,12,5,,,,,,
,,,,,,,,,,,,,,,194881,28850,2019,12,5,,,,,,
,,,,,,,,,,,,,,,194882,26537,2019,12,5,,,,,,
,,,,,,,,,,,,,,,194884,41743,2019,11,5,,,,,,
,,,,,,,,,,,,,,,194885,87387,2019,11,5,,,,,,
,,,,,,,,,,,,,,,194886,59340,2019,11,3,,,,,,
,,,,,,,,,,,,,,,194887,21795,2019,9,4,,,,,,
,,,,,,,,,,,,,,,194888,18387,2019,8,4,,,,,,
,,,,,,,,,,,,,,,194889,3134,2019,10,4,,,,,,
,,,,,,,,,,,,,,,194890,68450,2019,6,5,,,,,,
,,,,,,,,,,,,,,,194893,25154,2019,10,5,,,,,,
,,,,,,,,,,,,,,,194894,74461,2019,9,5,,,,,,
,,,,,,,,,,,,,,,194895,37914,2019,9,4,,,,,,
,,,,,,,,,,,,,,,194896,56892,2019,8,5,,,,,,
,,,,,,,,,,,,,,,194897,25093,2019,9,5,,,,,,
,,,,,,,,,,,,,,,194899,57196,2018,10,5,,,,,,
,,,,,,,,,,,,,,,194900,79418,2019,8,5,,,,,,
,,,,,,,,,,,,,,,194901,62739,2019,8,5,,,,,,
,,,,,,,,,,,,,,,194902,10914,2019,6,5,,,,,,
,,,,,,,,,,,,,,,194903,61166,2019,6,4,,,,,,
,,,,,,,,,,,,,,,194904,79777,2019,7,3,,,,,,
,,,,,,,,,,,,,,,194905,76784,2018,9,5,,,,,,
,,,,,,,,,,,,,,,194906,83874,2019,6,5,,,,,,
,,,,,,,,,,,,,,,194907,21520,2018,8,4,,,,,,
,,,,,,,,,,,,,,,194908,11064,2019,7,5,,,,,,
,,,,,,,,,,,,,,,194909,35079,2019,3,4,,,,,,
,,,,,,,,,,,,,,,194910,12317,2018,12,5,,,,,,
,,,,,,,,,,,,,,,194911,62490,2018,8,5,,,,,,
,,,,,,,,,,,,,,,194912,72697,2019,6,5,,,,,,
,,,,,,,,,,,,,,,194913,15875,2019,5,5,,,,,,
,,,,,,,,,,,,,,,194914,38015,2019,5,5,,,,,,
,,,,,,,,,,,,,,,194915,8254,2019,5,5,,,,,,
,,,,,,,,,,,,,,,194916,71814,2018,6,5,,,,,,
,,,,,,,,,,,,,,,194917,15495,2019,4,4,,,,,,
,,,,,,,,,,,,,,,194919,68765,2019,4,5,,,,,,
,,,,,,,,,,,,,,,194920,51631,2019,4,5,,,,,,
,,,,,,,,,,,,,,,194921,59096,2019,4,4,,,,,,
,,,,,,,,,,,,,,,194922,73171,2019,3,5,,,,,,
,,,,,,,,,,,,,,,194924,34647,2019,2,5,,,,,,
,,,,,,,,,,,,,,,194925,20112,2019,3,5,,,,,,
,,,,,,,,,,,,,,,194926,36478,2019,3,5,,,,,,
,,,,,,,,,,,,,,,194928,1436,2018,4,3,,,,,,
,,,,,,,,,,,,,,,194930,68497,2019,1,5,,,,,,
,,,,,,,,,,,,,,,194934,73313,2018,11,4,,,,,,
,,,,,,,,,,,,,,,194935,40383,2019,1,5,,,,,,
,,,,,,,,,,,,,,,194936,87044,2019,2,5,,,,,,
,,,,,,,,,,,,,,,194938,34454,2019,1,5,,,,,,
,,,,,,,,,,,,,,,194939,10702,2019,1,5,,,,,,
,,,,,,,,,,,,,,,194940,88165,2018,3,5,,,,,,
,,,,,,,,,,,,,,,194941,43363,2018,10,5,,,,,,
,,,,,,,,,,,,,,,194945,13816,2018,12,5,,,,,,
,,,,,,,,,,,,,,,194947,85440,2018,12,5,,,,,,
,,,,,,,,,,,,,,,194949,32555,2018,11,5,,,,,,
,,,,,,,,,,,,,,,194950,34184,2018,10,5,,,,,,
,,,,,,,,,,,,,,,194951,659,2017,12,5,,,,,,
,,,,,,,,,,,,,,,194952,67606,2017,12,5,,,,,,
,,,,,,,,,,,,,,,194953,68295,2018,9,4,,,,,,
,,,,,,,,,,,,,,,194954,38226,2017,11,5,,,,,,
,,,,,,,,,,,,,,,194958,60552,2018,10,5,,,,,,
,,,,,,,,,,,,,,,194959,26344,2017,11,5,,,,,,
,,,,,,,,,,,,,,,194960,29390,2018,3,5,,,,,,
,,,,,,,,,,,,,,,194961,15946,2018,4,5,,,,,,
,,,,,,,,,,,,,,,194962,40459,2018,5,5,,,,,,
,,,,,,,,,,,,,,,194964,79375,2018,9,5,,,,,,
,,,,,,,,,,,,,,,194965,66875,2018,10,5,,,,,,
,,,,,,,,,,,,,,,194967,73052,2018,8,5,,,,,,
,,,,,,,,,,,,,,,194969,67190,2018,9,5,,,,,,
,,,,,,,,,,,,,,,194970,32030,2018,9,5,,,,,,
,,,,,,,,,,,,,,,194971,74777,2018,9,5,,,,,,
,,,,,,,,,,,,,,,194973,32076,2018,9,5,,,,,,
,,,,,,,,,,,,,,,194975,4817,2018,9,4,,,,,,
,,,,,,,,,,,,,,,194976,77799,2018,9,5,,,,,,
,,,,,,,,,,,,,,,194977,86318,2018,9,5,,,,,,
,,,,,,,,,,,,,,,194978,79928,2018,9,5,,,,,,
,,,,,,,,,,,,,,,194979,44414,2018,9,5,,,,,,
,,,,,,,,,,,,,,,194980,42057,2018,8,5,,,,,,
,,,,,,,,,,,,,,,194981,16710,2018,8,5,,,,,,
,,,,,,,,,,,,,,,194982,52840,2018,8,5,,,,,,
,,,,,,,,,,,,,,,194983,59717,2018,8,5,,,,,,
,,,,,,,,,,,,,,,194984,3803,2018,8,5,,,,,,
,,,,,,,,,,,,,,,194985,64721,2018,8,5,,,,,,
,,,,,,,,,,,,,,,194987,56823,2018,8,4,,,,,,
,,,,,,,,,,,,,,,194988,21222,2018,8,5,,,,,,
,,,,,,,,,,,,,,,194989,70433,2018,8,5,,,,,,
,,,,,,,,,,,,,,,194992,44146,2018,5,5,,,,,,
,,,,,,,,,,,,,,,194993,79055,2018,7,5,,,,,,
,,,,,,,,,,,,,,,194996,812,2018,7,5,,,,,,
,,,,,,,,,,,,,,,194997,20652,2018,7,5,,,,,,
,,,,,,,,,,,,,,,194998,15631,2018,7,5,,,,,,
,,,,,,,,,,,,,,,194999,39332,2018,7,5,,,,,,
,,,,,,,,,,,,,,,195000,30909,2018,7,5,,,,,,
,,,,,,,,,,,,,,,195001,9548,2018,7,3,,,,,,
,,,,,,,,,,,,,,,195002,61290,2018,6,5,,,,,,
,,,,,,,,,,,,,,,195003,7646,2018,6,5,,,,,,
,,,,,,,,,,,,,,,195004,70342,2018,6,5,,,,,,
,,,,,,,,,,,,,,,195005,20710,2018,6,5,,,,,,
,,,,,,,,,,,,,,,195006,48674,2018,6,4,,,,,,
,,,,,,,,,,,,,,,195008,68490,2018,6,5,,,,,,
,,,,,,,,,,,,,,,195009,36349,2018,6,4,,,,,,
,,,,,,,,,,,,,,,195010,10580,2018,6,5,,,,,,
,,,,,,,,,,,,,,,195011,12973,2018,4,5,,,,,,
,,,,,,,,,,,,,,,195012,74613,2017,9,5,,,,,,
